parent,name*,displayName,description,synonyms,relatedTerms,references,tags,reviewers,owner,glossaryStatus,extension
,Tên nhà sản xuất ,Tên nhà sản xuất ,Tên nhà sản xuất ra loại thuốc đề nghị đăng ký theo văn bản xác nhận là nhà sản xuất do cơ quan có thẩm quyền của nước sở tại cấp,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy phép khảo nghiệm thuốc bảo vệ thực vật"";id:3.1.1.5;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Không"
,Địa chỉ nơi sản xuất,Địa chỉ nơi sản xuất,địa chỉ nhà sản xuất ra loại thuốc đề nghị đăng ký theo văn bản xác nhận là nhà sản xuất do cơ quan có thẩm quyền của nước sở tại cấp,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy phép khảo nghiệm thuốc bảo vệ thực vật"";id:3.1.1.6;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Không"
,Đối tượng khảo nghiệm,Đối tượng khảo nghiệm,"Thông tin đối tượng cây trồng, sinh vật gây hại khảo nghiệm được đăng ký cho thuốc BVTV ",,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Không;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy phép khảo nghiệm thuốc bảo vệ thực vật"";id:3.1.1.7;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Không"
,Cây trồng,Cây trồng,Loại cây trồng đề nghị khảo nghiệm,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Không;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy phép khảo nghiệm thuốc bảo vệ thực vật"";id:3.1.1.7.1;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Không"
,Sinh vật gây hại,Sinh vật gây hại,"sinh vật gây ra thiệt hại trực tiếp hoặc gián tiếp đối với thực vật bao gồm vi sinh vật gây bệnh, côn trùng gây hại, cỏ dại và các sinh vật có hại khác",,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Không;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy phép khảo nghiệm thuốc bảo vệ thực vật"";id:3.1.1.7.2;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Không"
,Bản chính Giấy phép khảo nghiệm đã được cấp (trừ trường hợp bị mất).,Bản chính Giấy phép khảo nghiệm đã được cấp (trừ trường hợp bị mất).,(trừ trường hợp bị mất),,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Không;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy phép khảo nghiệm thuốc bảo vệ thực vật"";id:3.1.2;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Không;unit:Tờ"
,Phiếu thẩm định hồ sơ ,Phiếu thẩm định hồ sơ ,"Thẩm định tính đầy đủ về thành phần hồ sơ, tài liệu kỹ thuật đáp ứng theo quy định ",,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy phép khảo nghiệm thuốc bảo vệ thực vật"";id:3.1.3;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;sensitivePersonalData:Có;unit:Tờ"
,Giấy phép khảo nghiệm  thuốc bảo vệ thực vật,Giấy phép khảo nghiệm  thuốc bảo vệ thực vật,Doanh nghiệp sử dụng giấy phép để phối hợp với tổ chức đủ điều kiện thực hiện khảo nghiệm để thực hiện khảo nghiệm (Có giá trị trong thời hạn 05 năm),,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy phép khảo nghiệm thuốc bảo vệ thực vật"";id:3..14;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Có;unit:Tờ"
,"Tên tổ chức, cá nhân Khảo nghiệm","Tên tổ chức, cá nhân Khảo nghiệm","Tên của tổ chức, cá nhân theo giấy phép kinh doanh, dùng để đăng ký giấy phép khảo nghiệm thuốc bảo vệ thực vật",,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy phép khảo nghiệm thuốc bảo vệ thực vật"";id:3..1.4.1;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Có"
,"Địa chỉ tổ chức, cá nhân khảo nghiệm","Địa chỉ tổ chức, cá nhân khảo nghiệm","Địa chỉ của tổ chức, cá nhân theo giấy phép kinh doanh, dùng để đăng ký giấy phép khảo nghiệm thuốc bảo vệ thực vật",,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy phép khảo nghiệm thuốc bảo vệ thực vật"";id:3..1.4.2;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Có"
,Loại thuốc,Loại thuốc,"Ghi theo công dụng của thuốc, gồm: thuốc trừ sâu, thuốc trừ bệnh và các loại khác trong Danh mục. Thuốc bảo vệ thực vật sinh học thì được ghi thêm từ “SINH HỌC” trong sau dòng chữ ghi loại thuốc (ví dụ: thuốc trừ sâu sinh học)",,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy phép khảo nghiệm thuốc bảo vệ thực vật"";id:3..1.4.3;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Có"
,Tên thương phẩm và dạng thuốc,Tên thương phẩm và dạng thuốc,"Theo đơn đề nghị đăng ký tên thương phẩm của thuốc (Tên thương phẩm không được làm hiểu sai lệch về bản chất và công dụng của thuốc; không được vi phạm thuần phong mỹ tục truyền thống của Việt Nam; không trùng cách đọc hoặc cách viết với tên của lãnh tụ, anh hùng dân tộc, danh nhân, địa danh của Việt Nam hoặc nước ngoài, các loại thực phẩm, đồ uống, dược phẩm)",,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy phép khảo nghiệm thuốc bảo vệ thực vật"";id:3..1.4.4;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Có"
,Hoạt chất và hàm lượng hoạt chất,Hoạt chất và hàm lượng hoạt chất,Theo đơn đề nghị đăng ký hoạt chất và hàm lượng hoạt chất (Chất hoặc thành phần hữu hiệu có hoạt tính sinh học của thuốc bảo vệ thực vật),,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy phép khảo nghiệm thuốc bảo vệ thực vật"";id:3..1.4.5;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Có"
,Nhà sản xuất thuốc BVTV thành phẩm/hoạt chất,Nhà sản xuất thuốc BVTV thành phẩm/hoạt chất,Tên nhà sản xuất ra loại thuốc đề nghị đăng ký theo văn bản xác nhận là nhà sản xuất do cơ quan có thẩm quyền của nước sở tại cấp,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy phép khảo nghiệm thuốc bảo vệ thực vật"";id:3..1.4.6;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Có"
